,genres,movie_name,movieId,year,Country
3379,Horror,http://dbpedia.org/resource/Friday_the_13th_Part_VII:_The_New_Blood,1980,1988,United States of America
3380,Drama,http://dbpedia.org/resource/Trees_Lounge,1051,1996,United States of America
3381,Drama,http://dbpedia.org/resource/Color_of_Night,436,1994,United States of America
3382,Thriller,http://dbpedia.org/resource/Color_of_Night,436,1994,United States of America
3383,Drama,http://dbpedia.org/resource/Surviving_Picasso,1044,1996,United States of America
3384,Comedy,http://dbpedia.org/resource/American_Pie_(film),2706,1999,United States of America
3385,Comedy,http://dbpedia.org/resource/For_Love_or_Money_(1993_film),453,1993,United States of America
3386,Horror,http://dbpedia.org/resource/Phantasm_II,3837,1988,United States of America
3387,Drama,http://dbpedia.org/resource/Nothing_to_Lose_(1997_film),875,1994,United States of America
3388,Drama,http://dbpedia.org/resource/The_Pink_Panther_(1963_film),297,1995,United States of America
3389,Horror,http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III,2461,1990,United States of America
3390,Drama,http://dbpedia.org/resource/Human_Traffic,3581,1999,United Kingdom
3391,Drama,http://dbpedia.org/resource/Cruel_Intentions_2,2541,1999,United States of America
3392,Action,http://dbpedia.org/resource/Metro_(1997_film),1432,1997,United States of America
3393,Action,http://dbpedia.org/resource/Single_White_Female,3274,1992,United States of America
3394,Drama,http://dbpedia.org/resource/Disclosure_(film),225,1994,United States of America
3395,Thriller,http://dbpedia.org/resource/Disclosure_(film),225,1994,United States of America
3396,Drama,http://dbpedia.org/resource/Dying_Young,3436,1991,United States of America
3397,Romance,http://dbpedia.org/resource/Dying_Young,3436,1991,United States of America
3398,Action,http://dbpedia.org/resource/The_Getaway_(1994_film),459,1994,United States of America
3399,Comedy,http://dbpedia.org/resource/Woman_on_Top,3909,2000,United States of America
3400,Romance,http://dbpedia.org/resource/Woman_on_Top,3909,2000,United States of America
3401,Drama,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,United States of America
3402,Drama,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,Italy
3403,Drama,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,France
3404,Drama,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,United Kingdom
3405,Romance,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,United States of America
3406,Romance,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,Italy
3407,Romance,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,France
3408,Romance,http://dbpedia.org/resource/Jane_Eyre_(1996_film),613,1996,United Kingdom
3409,Drama,http://dbpedia.org/resource/Get_Real_(film),2607,1998,United Kingdom
3410,Action,http://dbpedia.org/resource/Deep_Rising,1762,1998,United States of America
3411,Horror,http://dbpedia.org/resource/Deep_Rising,1762,1998,United States of America
3412,Sci-Fi,http://dbpedia.org/resource/Deep_Rising,1762,1998,United States of America
3413,Horror,http://dbpedia.org/resource/Audrey_Rose_(film),1331,1977,United States of America
3414,Crime,http://dbpedia.org/resource/Grand_Canyon_(1991_film),2112,1991,United States of America
3415,Drama,http://dbpedia.org/resource/Grand_Canyon_(1991_film),2112,1991,United States of America
3416,Action,http://dbpedia.org/resource/Missing_in_Action_(film),3766,1984,United States of America
3417,War,http://dbpedia.org/resource/Missing_in_Action_(film),3766,1984,United States of America
3418,Adventure,http://dbpedia.org/resource/Supernova_(2000_film),3190,2000,United States of America
3419,Adventure,http://dbpedia.org/resource/Supernova_(2000_film),3190,2000,Switzerland
3420,Sci-Fi,http://dbpedia.org/resource/Supernova_(2000_film),3190,2000,United States of America
3421,Sci-Fi,http://dbpedia.org/resource/Supernova_(2000_film),3190,2000,Switzerland
3422,Drama,http://dbpedia.org/resource/Brokedown_Palace,2771,1999,United States of America
3423,Action,http://dbpedia.org/resource/Nighthawks_(film),3029,1981,United States of America
3424,Drama,http://dbpedia.org/resource/Nighthawks_(film),3029,1981,United States of America
3425,Drama,http://dbpedia.org/resource/Powder_(film),24,1995,United States of America
3426,Sci-Fi,http://dbpedia.org/resource/Powder_(film),24,1995,United States of America
3427,Horror,http://dbpedia.org/resource/Texas_Chainsaw_Massacre:_The_Next_Generation,2462,1994,United States of America
3428,Drama,http://dbpedia.org/resource/Timecode_(film),3571,2000,United States of America
3429,Comedy,http://dbpedia.org/resource/Big_Momma's_House_2,3646,2000,United States of America
3430,Drama,http://dbpedia.org/resource/S.F.W.,386,1994,United States of America
3431,Crime,http://dbpedia.org/resource/Mulholland_Falls,707,1996,United States of America
3432,Film-Noir,http://dbpedia.org/resource/Mulholland_Falls,707,1996,United States of America
3433,Thriller,http://dbpedia.org/resource/Mulholland_Falls,707,1996,United States of America
3434,Comedy,http://dbpedia.org/resource/Idle_Hands,2606,1999,United States of America
3435,Horror,http://dbpedia.org/resource/Idle_Hands,2606,1999,United States of America
3436,Animation,http://dbpedia.org/resource/Winnie_the_Pooh_and_the_Blustery_Day,1023,1968,United States of America
3437,Children's,http://dbpedia.org/resource/Winnie_the_Pooh_and_the_Blustery_Day,1023,1968,United States of America
3438,Drama,http://dbpedia.org/resource/The_Cider_House_Rules_(film),3148,1999,United States of America
3439,Drama,http://dbpedia.org/resource/Gone_with_the_Wind_(film),920,1939,United States of America
3440,Romance,http://dbpedia.org/resource/Gone_with_the_Wind_(film),920,1939,United States of America
3441,War,http://dbpedia.org/resource/Gone_with_the_Wind_(film),920,1939,United States of America
3442,Horror,http://dbpedia.org/resource/Horror_Express,3490,1972,Spain
3443,Horror,http://dbpedia.org/resource/Horror_Express,3490,1972,United Kingdom
3444,Musical,http://dbpedia.org/resource/White_Christmas_(film),3675,1954,United States of America
3445,Comedy,http://dbpedia.org/resource/Grindhouse_(film),2148,1986,United States of America
3446,Horror,http://dbpedia.org/resource/Grindhouse_(film),2148,1986,United States of America
3447,Horror,http://dbpedia.org/resource/Children_of_the_Corn_II:_The_Final_Sacrifice,2515,1993,United States of America
3448,Comedy,http://dbpedia.org/resource/The_Time_Machine_(1960_film),1433,1994,United States of America
3449,Horror,http://dbpedia.org/resource/The_Time_Machine_(1960_film),1433,1994,United States of America
3450,Mystery,http://dbpedia.org/resource/Eyes_of_Laura_Mars,3445,1978,United States of America
3451,Thriller,http://dbpedia.org/resource/Eyes_of_Laura_Mars,3445,1978,United States of America
3452,Crime,http://dbpedia.org/resource/Night_Falls_on_Manhattan,1404,1997,United States of America
3453,Drama,http://dbpedia.org/resource/Night_Falls_on_Manhattan,1404,1997,United States of America
3454,Drama,http://dbpedia.org/resource/Sunchaser,1062,1996,United States of America
3455,Comedy,"http://dbpedia.org/resource/Mystery,_Alaska",2889,1999,United States of America
3456,Horror,http://dbpedia.org/resource/Children_of_the_Corn_III:_Urban_Harvest,2516,1994,United States of America
3457,Adventure,http://dbpedia.org/resource/The_NeverEnding_Story_(film),2161,1984,Germany
3458,Children's,http://dbpedia.org/resource/The_NeverEnding_Story_(film),2161,1984,Germany
3459,Fantasy,http://dbpedia.org/resource/The_NeverEnding_Story_(film),2161,1984,Germany
3460,Action,http://dbpedia.org/resource/End_of_Days_(film),3113,1999,United States of America
3461,Thriller,http://dbpedia.org/resource/End_of_Days_(film),3113,1999,United States of America
3462,Horror,http://dbpedia.org/resource/Cannibal_Ferox,3842,1980,Italy
3463,Comedy,http://dbpedia.org/resource/Honeymoon_in_Vegas,3614,1992,United States of America
3464,Romance,http://dbpedia.org/resource/Honeymoon_in_Vegas,3614,1992,United States of America
3465,Action,http://dbpedia.org/resource/Double_Team_(film),1497,1997,United States of America
3466,Action,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,United States of America
3467,Action,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,France
3468,Adventure,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,United States of America
3469,Adventure,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,France
3470,Comedy,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,United States of America
3471,Comedy,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,France
3472,Romance,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,United States of America
3473,Romance,http://dbpedia.org/resource/The_Jewel_of_the_Nile,2405,1985,France
3474,Drama,http://dbpedia.org/resource/Welcome_to_Sarajevo,1670,1997,United States of America
3475,Drama,http://dbpedia.org/resource/Welcome_to_Sarajevo,1670,1997,United Kingdom
3476,War,http://dbpedia.org/resource/Welcome_to_Sarajevo,1670,1997,United States of America
3477,War,http://dbpedia.org/resource/Welcome_to_Sarajevo,1670,1997,United Kingdom
3478,Comedy,http://dbpedia.org/resource/The_Associate,1113,1996,United States of America
3479,Adventure,http://dbpedia.org/resource/Beyond_the_Poseidon_Adventure,2537,1979,United States of America
3480,Action,http://dbpedia.org/resource/Black_Dog_(film),1869,1998,United States of America
3481,Action,http://dbpedia.org/resource/Black_Dog_(film),1869,1998,France
3482,Action,http://dbpedia.org/resource/Black_Dog_(film),1869,1998,Germany
3483,Thriller,http://dbpedia.org/resource/Black_Dog_(film),1869,1998,United States of America
3484,Thriller,http://dbpedia.org/resource/Black_Dog_(film),1869,1998,France
3485,Thriller,http://dbpedia.org/resource/Black_Dog_(film),1869,1998,Germany
3486,Action,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Belgium
3487,Action,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Netherlands
3488,Adventure,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Belgium
3489,Adventure,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Netherlands
3490,Sci-Fi,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Belgium
3491,Sci-Fi,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Netherlands
3492,Thriller,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Belgium
3493,Thriller,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Netherlands
3494,War,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Belgium
3495,War,http://dbpedia.org/resource/Soldier_of_Orange,2322,1998,Netherlands
3496,Comedy,http://dbpedia.org/resource/The_Distinguished_Gentleman,3120,1992,United States of America
3497,Crime,http://dbpedia.org/resource/Gridlock'd,1447,1997,United States of America
3498,Horror,http://dbpedia.org/resource/Freddy's_Dead:_The_Final_Nightmare,1973,1991,United States of America
3499,Thriller,http://dbpedia.org/resource/In_Dreams_(film),2446,1999,United States of America
3500,Children's,http://dbpedia.org/resource/Angels_in_the_Outfield_(1994_film),1021,1994,United States of America
3501,Comedy,http://dbpedia.org/resource/Angels_in_the_Outfield_(1994_film),1021,1994,United States of America
3502,Documentary,http://dbpedia.org/resource/Wonderland_(2003_film),1657,1997,Canada
3503,Documentary,http://dbpedia.org/resource/Wonderland_(2003_film),1657,1997,United States of America
3504,Comedy,http://dbpedia.org/resource/Down_to_You,3225,2000,United States of America
3505,Romance,http://dbpedia.org/resource/Down_to_You,3225,2000,United States of America
3506,Action,http://dbpedia.org/resource/Last_Man_Standing_(film),996,1996,United States of America
3507,Drama,http://dbpedia.org/resource/Last_Man_Standing_(film),996,1996,United States of America
3508,Western,http://dbpedia.org/resource/Last_Man_Standing_(film),996,1996,United States of America
3509,Adventure,http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,2162,1990,United Kingdom
3510,Adventure,http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,2162,1990,Germany
3511,Children's,http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,2162,1990,United Kingdom
3512,Children's,http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,2162,1990,Germany
3513,Fantasy,http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,2162,1990,United Kingdom
3514,Fantasy,http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,2162,1990,Germany
3515,Adventure,http://dbpedia.org/resource/The_NeverEnding_Story_III,126,1994,Germany
3516,Children's,http://dbpedia.org/resource/The_NeverEnding_Story_III,126,1994,Germany
3517,Fantasy,http://dbpedia.org/resource/The_NeverEnding_Story_III,126,1994,Germany
3518,Horror,http://dbpedia.org/resource/Pet_Sematary_Two,2514,1992,United States of America
3519,Drama,http://dbpedia.org/resource/It_Could_Happen_to_You_(film),361,1994,United States of America
3520,Romance,http://dbpedia.org/resource/It_Could_Happen_to_You_(film),361,1994,United States of America
3521,Crime,http://dbpedia.org/resource/Red_Corner,1686,1997,United States of America
3522,Thriller,http://dbpedia.org/resource/Red_Corner,1686,1997,United States of America
3523,Action,http://dbpedia.org/resource/Blown_Away_(1994_film),423,1994,United States of America
3524,Thriller,http://dbpedia.org/resource/Blown_Away_(1994_film),423,1994,United States of America
3525,Drama,http://dbpedia.org/resource/The_Scarlet_Letter_(1995_film),191,1995,United States of America
3526,Action,http://dbpedia.org/resource/King_Kong_Lives,2368,1986,United States of America
3527,Adventure,http://dbpedia.org/resource/King_Kong_Lives,2368,1986,United States of America
3528,Horror,http://dbpedia.org/resource/King_Kong_Lives,2368,1986,United States of America
3529,Drama,http://dbpedia.org/resource/Career_Girls,1596,1997,United Kingdom
3530,Horror,http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_3:_Dream_Warriors,1970,1987,United States of America
3531,Horror,http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_4:_The_Dream_Master,1971,1988,United States of America
3532,Horror,http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_5:_The_Dream_Child,1972,1989,United States of America
3533,Western,http://dbpedia.org/resource/Wyatt_Earp_(film),383,1994,United States of America
3534,Horror,http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering,1105,1996,United States of America
3535,Comedy,http://dbpedia.org/resource/Vampire_in_Brooklyn,93,1995,United States of America
3536,Romance,http://dbpedia.org/resource/Vampire_in_Brooklyn,93,1995,United States of America
3537,Drama,http://dbpedia.org/resource/Joy_Ride_(2001_film),1776,1998,United States of America
3538,Drama,http://dbpedia.org/resource/Home_for_the_Holidays_(film),57,1995,United States of America
3539,Documentary,http://dbpedia.org/resource/Microcosmos_(film),1111,1996,Italy
3540,Documentary,http://dbpedia.org/resource/Microcosmos_(film),1111,1996,Switzerland
3541,Documentary,http://dbpedia.org/resource/Microcosmos_(film),1111,1996,France
3542,Horror,http://dbpedia.org/resource/Cronos_(film),565,1992,Mexico
3543,Action,http://dbpedia.org/resource/The_Presidio_(film),3197,1988,United States of America
3544,Comedy,http://dbpedia.org/resource/The_Mirror_Has_Two_Faces,1353,1996,United States of America
3545,Romance,http://dbpedia.org/resource/The_Mirror_Has_Two_Faces,1353,1996,United States of America
3546,Mystery,http://dbpedia.org/resource/Absolute_Power_(film),1459,1997,United States of America
3547,Thriller,http://dbpedia.org/resource/Absolute_Power_(film),1459,1997,United States of America
3548,Drama,http://dbpedia.org/resource/Carmen_(1984_film),3222,1984,Italy
3549,Drama,http://dbpedia.org/resource/Carmen_(1984_film),3222,1984,France
3550,Comedy,http://dbpedia.org/resource/Blame_It_on_Rio,2259,1984,United States of America
3551,Romance,http://dbpedia.org/resource/Blame_It_on_Rio,2259,1984,United States of America
3552,Drama,http://dbpedia.org/resource/Burnt_by_the_Sun,213,1994,France
3553,Drama,http://dbpedia.org/resource/Burnt_by_the_Sun,213,1994,Russia
3554,Action,http://dbpedia.org/resource/Reindeer_Games,3316,2000,United States of America
3555,Thriller,http://dbpedia.org/resource/Reindeer_Games,3316,2000,United States of America
3556,Crime,http://dbpedia.org/resource/Coogan's_Bluff_(film),3427,1968,United States of America
3557,Horror,http://dbpedia.org/resource/Piranha_(1978_film),3024,1978,United States of America
3558,Sci-Fi,http://dbpedia.org/resource/Piranha_(1978_film),3024,1978,United States of America
3559,Crime,http://dbpedia.org/resource/Copycat_(film),22,1995,United States of America
3560,Drama,http://dbpedia.org/resource/Copycat_(film),22,1995,United States of America
3561,Thriller,http://dbpedia.org/resource/Copycat_(film),22,1995,United States of America
3562,Western,http://dbpedia.org/resource/Hang_'Em_High,2922,1967,United States of America
3563,Drama,http://dbpedia.org/resource/Waking_the_Dead_(film),3457,1999,United States of America
3564,Drama,http://dbpedia.org/resource/Flawless_(1999_film),3115,1999,United States of America
3565,Drama,http://dbpedia.org/resource/The_Basketball_Diaries_(film),147,1995,United States of America
3566,Drama,http://dbpedia.org/resource/The_Color_Purple_(film),2739,1985,United States of America
3567,Drama,http://dbpedia.org/resource/The_Outsiders_(film),2114,1983,United States of America
3568,Drama,http://dbpedia.org/resource/Extreme_Measures,1003,1996,United States of America
3569,Thriller,http://dbpedia.org/resource/Extreme_Measures,1003,1996,United States of America
3570,Drama,http://dbpedia.org/resource/Surf_Nazis_Must_Die,2164,1987,United States of America
3571,Horror,http://dbpedia.org/resource/Night_of_the_Living_Dead_3D,968,1968,United States of America
3572,Sci-Fi,http://dbpedia.org/resource/Night_of_the_Living_Dead_3D,968,1968,United States of America
3573,Horror,http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_(2003_film),2459,1974,United States of America
3574,Drama,http://dbpedia.org/resource/The_Candidate_(1972_film),1082,1972,United States of America
3575,Drama,"http://dbpedia.org/resource/Faraway,_So_Close!",3920,1993,Germany
3576,Fantasy,"http://dbpedia.org/resource/Faraway,_So_Close!",3920,1993,Germany
3577,Horror,http://dbpedia.org/resource/The_Body_Snatcher_(film),1337,1945,United States of America
3578,Horror,http://dbpedia.org/resource/Virus_(1999_film),2448,1999,United States of America
3579,Sci-Fi,http://dbpedia.org/resource/Virus_(1999_film),2448,1999,United States of America
3580,Drama,http://dbpedia.org/resource/White_Sands_(film),3810,1992,United States of America
3581,Thriller,http://dbpedia.org/resource/White_Sands_(film),3810,1992,United States of America
3582,Thriller,http://dbpedia.org/resource/Assassins_(film),23,1995,United States of America
3583,Thriller,http://dbpedia.org/resource/Assassins_(film),23,1995,France
3584,Horror,http://dbpedia.org/resource/The_Ghost_of_Frankenstein,2650,1942,United States of America
3585,Horror,http://dbpedia.org/resource/Frankenstein_Meets_the_Wolf_Man,2651,1943,United States of America
3586,Horror,http://dbpedia.org/resource/Son_of_Dracula_(1943_film),2653,1943,United States of America
3587,Horror,http://dbpedia.org/resource/House_of_Frankenstein_(1944_film),2647,1944,United States of America
3588,Horror,http://dbpedia.org/resource/House_of_Dracula,2646,1945,United States of America
3589,Comedy,http://dbpedia.org/resource/Father_of_the_Bride_Part_II,5,1995,United States of America
3590,Horror,http://dbpedia.org/resource/Phantasm_III:_Lord_of_the_Dead,3838,1994,United States of America
3591,Horror,http://dbpedia.org/resource/Phantasm_IV:_Oblivion,3839,1998,United States of America
3592,Crime,http://dbpedia.org/resource/True_Crime_(1999_film),2561,1999,United States of America
3593,Thriller,http://dbpedia.org/resource/True_Crime_(1999_film),2561,1999,United States of America
3594,Horror,http://dbpedia.org/resource/Poltergeist_III,1996,1988,United States of America
3595,Thriller,http://dbpedia.org/resource/Poltergeist_III,1996,1988,United States of America
3596,Drama,http://dbpedia.org/resource/Les_Amants_du_Pont-Neuf,2704,1991,France
3597,Romance,http://dbpedia.org/resource/Les_Amants_du_Pont-Neuf,2704,1991,France
3598,Thriller,http://dbpedia.org/resource/Felicia's_Journey_(film),3055,1999,Canada
3599,Thriller,http://dbpedia.org/resource/Felicia's_Journey_(film),3055,1999,United Kingdom
3600,Drama,http://dbpedia.org/resource/A_Streetcar_Named_Desire_(1951_film),1104,1951,United States of America
3601,Comedy,http://dbpedia.org/resource/Down_by_Law_(film),1273,1986,United States of America
3602,Comedy,http://dbpedia.org/resource/Down_by_Law_(film),1273,1986,Germany
3603,Drama,http://dbpedia.org/resource/Down_by_Law_(film),1273,1986,United States of America
3604,Drama,http://dbpedia.org/resource/Down_by_Law_(film),1273,1986,Germany
3605,Drama,"http://dbpedia.org/resource/Girl,_Interrupted_(film)",3186,1999,United States of America
3606,Action,http://dbpedia.org/resource/Highlander:_Endgame,3889,2000,United States of America
3607,Adventure,http://dbpedia.org/resource/Highlander:_Endgame,3889,2000,United States of America
3608,Fantasy,http://dbpedia.org/resource/Highlander:_Endgame,3889,2000,United States of America
3609,Horror,http://dbpedia.org/resource/Thinner_(film),742,1996,United States of America
3610,Thriller,http://dbpedia.org/resource/Thinner_(film),742,1996,United States of America
3611,Action,http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film),1587,1982,Spain
3612,Action,http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film),1587,1982,United States of America
3613,Action,http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film),1587,1982,Mexico
3614,Adventure,http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film),1587,1982,Spain
3615,Adventure,http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film),1587,1982,United States of America
3616,Adventure,http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film),1587,1982,Mexico
3617,Children's,http://dbpedia.org/resource/George_of_the_Jungle_(film),1588,1997,United States of America
3618,Comedy,http://dbpedia.org/resource/George_of_the_Jungle_(film),1588,1997,United States of America
3619,Comedy,http://dbpedia.org/resource/Mr._Magoo_(film),1731,1997,United States of America
3620,Animation,http://dbpedia.org/resource/Thumbelina_(1994_film),2876,1994,United States of America
3621,Children's,http://dbpedia.org/resource/Thumbelina_(1994_film),2876,1994,United States of America
3622,Comedy,http://dbpedia.org/resource/Drive_Me_Crazy,2888,1999,United States of America
3623,Romance,http://dbpedia.org/resource/Drive_Me_Crazy,2888,1999,United States of America
3624,Action,http://dbpedia.org/resource/Patriot_Games_(film),3256,1992,United States of America
3625,Thriller,http://dbpedia.org/resource/Patriot_Games_(film),3256,1992,United States of America
3626,Crime,http://dbpedia.org/resource/Albino_Alligator,1352,1996,United States of America
3627,Crime,http://dbpedia.org/resource/Albino_Alligator,1352,1996,France
3628,Thriller,http://dbpedia.org/resource/Albino_Alligator,1352,1996,United States of America
3629,Thriller,http://dbpedia.org/resource/Albino_Alligator,1352,1996,France
3630,Comedy,http://dbpedia.org/resource/Police_Academy_3:_Back_in_Training,2380,1986,United States of America
3631,Crime,http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead,81,1995,United States of America
3632,Drama,http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead,81,1995,United States of America
3633,Romance,http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead,81,1995,United States of America
3634,Action,http://dbpedia.org/resource/A_Perfect_World,507,1993,United States of America
3635,Drama,http://dbpedia.org/resource/A_Perfect_World,507,1993,United States of America
3636,Action,http://dbpedia.org/resource/The_Hunt_for_Red_October_(film),1610,1990,United States of America
3637,Thriller,http://dbpedia.org/resource/The_Hunt_for_Red_October_(film),1610,1990,United States of America
3638,Action,http://dbpedia.org/resource/Mars_Attacks!,1391,1996,United States of America
3639,Comedy,http://dbpedia.org/resource/Mars_Attacks!,1391,1996,United States of America
3640,Sci-Fi,http://dbpedia.org/resource/Mars_Attacks!,1391,1996,United States of America
3641,War,http://dbpedia.org/resource/Mars_Attacks!,1391,1996,United States of America
3642,Comedy,http://dbpedia.org/resource/A_Beautiful_Mind_(film),3912,2000,United States of America
3643,Drama,http://dbpedia.org/resource/A_Beautiful_Mind_(film),3912,2000,United States of America
3644,Horror,http://dbpedia.org/resource/Monkey_Shines,2900,1988,United States of America
3645,Sci-Fi,http://dbpedia.org/resource/Monkey_Shines,2900,1988,United States of America
3646,Drama,http://dbpedia.org/resource/Jakob_the_Liar,2882,1999,Hungary
3647,Drama,http://dbpedia.org/resource/Jakob_the_Liar,2882,1999,United States of America
3648,Drama,http://dbpedia.org/resource/Jakob_the_Liar,2882,1999,Poland
3649,Drama,http://dbpedia.org/resource/Jakob_the_Liar,2882,1999,France
3650,Comedy,http://dbpedia.org/resource/Jawbreaker_(film),2500,1999,United States of America
3651,Action,http://dbpedia.org/resource/Inside_Man,1424,1996,United States of America
3652,Drama,http://dbpedia.org/resource/A_Time_to_Kill_(1996_film),805,1996,United States of America
3653,Comedy,http://dbpedia.org/resource/The_Virgin_Suicides_(film),3556,1999,United States of America
3654,Drama,http://dbpedia.org/resource/The_Virgin_Suicides_(film),3556,1999,United States of America
3655,Adventure,http://dbpedia.org/resource/The_Man_Who_Would_Be_King_(film),1303,1975,United States of America
3656,Adventure,http://dbpedia.org/resource/The_Man_Who_Would_Be_King_(film),1303,1975,United Kingdom
3657,Action,http://dbpedia.org/resource/Gladiator_(2000_film),3578,2000,United States of America
3658,Action,http://dbpedia.org/resource/Gladiator_(2000_film),3578,2000,United Kingdom
3659,Drama,http://dbpedia.org/resource/Gladiator_(2000_film),3578,2000,United States of America
3660,Drama,http://dbpedia.org/resource/Gladiator_(2000_film),3578,2000,United Kingdom
3661,Action,http://dbpedia.org/resource/The_Perfect_Storm_(film),3755,2000,United States of America
3662,Adventure,http://dbpedia.org/resource/The_Perfect_Storm_(film),3755,2000,United States of America
3663,Thriller,http://dbpedia.org/resource/The_Perfect_Storm_(film),3755,2000,United States of America
3664,Crime,http://dbpedia.org/resource/The_Long_Goodbye_(film),2511,1973,United States of America
3665,Romance,http://dbpedia.org/resource/Persuasion_(1995_film),28,1995,United States of America
3666,Romance,http://dbpedia.org/resource/Persuasion_(1995_film),28,1995,France
3667,Romance,http://dbpedia.org/resource/Persuasion_(1995_film),28,1995,United Kingdom
3668,Crime,http://dbpedia.org/resource/The_General_(1998_film),2425,1998,Ireland
3669,Crime,http://dbpedia.org/resource/The_General_(1998_film),2425,1998,United Kingdom
3670,Drama,http://dbpedia.org/resource/My_Life_as_a_Dog,1300,1985,Sweden
3671,Action,http://dbpedia.org/resource/Death_Wish_3,3432,1985,United States of America
3672,Drama,http://dbpedia.org/resource/Death_Wish_3,3432,1985,United States of America
3673,Animation,http://dbpedia.org/resource/The_Sword_in_the_Stone_(film),1025,1963,United States of America
3674,Children's,http://dbpedia.org/resource/The_Sword_in_the_Stone_(film),1025,1963,United States of America
3675,Drama,http://dbpedia.org/resource/Mamma_Roma,557,1962,Italy
3676,Drama,http://dbpedia.org/resource/Angela's_Ashes_(film),3179,1999,Ireland
3677,Drama,http://dbpedia.org/resource/Angela's_Ashes_(film),3179,1999,United States of America
3678,Drama,http://dbpedia.org/resource/Maurice_(film),3094,1987,United Kingdom
3679,Romance,http://dbpedia.org/resource/Maurice_(film),3094,1987,United Kingdom
3680,Adventure,http://dbpedia.org/resource/Jumanji,2,1995,United States of America
3681,Children's,http://dbpedia.org/resource/Jumanji,2,1995,United States of America
3682,Fantasy,http://dbpedia.org/resource/Jumanji,2,1995,United States of America
3683,Comedy,http://dbpedia.org/resource/Holy_Man,2306,1998,United States of America
3684,Thriller,http://dbpedia.org/resource/Jennifer_8,3557,1992,United States of America
3685,Comedy,http://dbpedia.org/resource/Addams_Family_Reunion,2124,1991,United States of America
3686,Comedy,http://dbpedia.org/resource/The_Next_Best_Thing,3325,2000,United States of America
3687,Drama,http://dbpedia.org/resource/The_Next_Best_Thing,3325,2000,United States of America
3688,Horror,http://dbpedia.org/resource/Hellbound:_Hellraiser_II,3918,1988,United Kingdom
3689,Action,http://dbpedia.org/resource/Hellraiser:_Bloodline,611,1996,United States of America
3690,Horror,http://dbpedia.org/resource/Hellraiser:_Bloodline,611,1996,United States of America
3691,Sci-Fi,http://dbpedia.org/resource/Hellraiser:_Bloodline,611,1996,United States of America
3692,Horror,http://dbpedia.org/resource/Hellraiser_III:_Hell_on_Earth,3919,1992,Canada
3693,Horror,http://dbpedia.org/resource/Hellraiser_III:_Hell_on_Earth,3919,1992,United States of America
3694,Horror,http://dbpedia.org/resource/Hellraiser:_Deader,3917,1987,United States of America
3695,Horror,http://dbpedia.org/resource/Hellraiser:_Deader,3917,1987,Romania
